unit,sex,age,region,year,value
YR,M,Y4,PT,1968,64.8
YR,M,Y40,PT,1968,31.5
YR,M,Y41,PT,1968,30.6
YR,M,Y42,PT,1968,29.7
YR,M,Y43,PT,1968,28.9
YR,M,Y44,PT,1968,28.0
YR,M,Y45,PT,1968,27.2
YR,M,Y46,PT,1968,26.3
YR,M,Y47,PT,1968,25.5
YR,M,Y48,PT,1968,24.6
YR,M,Y49,PT,1968,23.8
YR,M,Y5,PT,1968,63.9
YR,M,Y50,PT,1968,22.9
YR,M,Y51,PT,1968,22.1
YR,M,Y52,PT,1968,21.3
YR,M,Y53,PT,1968,20.5
YR,M,Y54,PT,1968,19.8
YR,M,Y55,PT,1968,19.0
YR,M,Y56,PT,1968,18.2
YR,M,Y57,PT,1968,17.5
YR,M,Y58,PT,1968,16.7
YR,M,Y59,PT,1968,16.0
YR,M,Y6,PT,1968,63.0
YR,M,Y60,PT,1968,15.3
YR,M,Y61,PT,1968,14.6
YR,M,Y62,PT,1968,13.9
YR,M,Y63,PT,1968,13.3
YR,M,Y64,PT,1968,12.6
YR,M,Y65,PT,1968,11.9
YR,M,Y66,PT,1968,11.3
YR,M,Y67,PT,1968,10.7
YR,M,Y68,PT,1968,10.1
YR,M,Y69,PT,1968,9.5
YR,M,Y7,PT,1968,62.0
YR,M,Y70,PT,1968,9.0
YR,M,Y71,PT,1968,8.5
YR,M,Y72,PT,1968,8.0
YR,M,Y73,PT,1968,7.5
YR,M,Y74,PT,1968,7.0
YR,M,Y75,PT,1968,6.5
YR,M,Y76,PT,1968,6.0
YR,M,Y77,PT,1968,5.6
YR,M,Y78,PT,1968,5.2
YR,M,Y79,PT,1968,4.8
YR,M,Y8,PT,1968,61.1
YR,M,Y80,PT,1968,4.4
YR,M,Y81,PT,1968,4.0
YR,M,Y82,PT,1968,3.6
YR,M,Y83,PT,1968,3.2
YR,M,Y84,PT,1968,2.9
YR,M,Y9,PT,1968,60.1
YR,M,Y_GE85,PT,1968,2.5
YR,M,Y_LT1,PT,1968,63.3
YR,T,Y1,PT,1968,69.8
YR,T,Y10,PT,1968,62.1
YR,T,Y11,PT,1968,61.1
YR,T,Y12,PT,1968,60.2
YR,T,Y13,PT,1968,59.2
YR,T,Y14,PT,1968,58.2
YR,T,Y15,PT,1968,57.3
YR,T,Y16,PT,1968,56.3
YR,T,Y17,PT,1968,55.4
YR,T,Y18,PT,1968,54.4
YR,T,Y19,PT,1968,53.5
YR,T,Y2,PT,1968,69.4
YR,T,Y20,PT,1968,52.5
YR,T,Y21,PT,1968,51.6
YR,T,Y22,PT,1968,50.6
YR,T,Y23,PT,1968,49.7
YR,T,Y24,PT,1968,48.8
YR,T,Y25,PT,1968,47.8
YR,T,Y26,PT,1968,46.9
YR,T,Y27,PT,1968,45.9
YR,T,Y28,PT,1968,45.0
YR,T,Y29,PT,1968,44.0
YR,T,Y3,PT,1968,68.6
YR,T,Y30,PT,1968,43.1
YR,T,Y31,PT,1968,42.2
YR,T,Y32,PT,1968,41.3
YR,T,Y33,PT,1968,40.3
YR,T,Y34,PT,1968,39.4
YR,T,Y35,PT,1968,38.5
YR,T,Y36,PT,1968,37.6
YR,T,Y37,PT,1968,36.6
YR,T,Y38,PT,1968,35.7
YR,T,Y39,PT,1968,34.8
YR,T,Y4,PT,1968,67.7
YR,T,Y40,PT,1968,33.9
YR,T,Y41,PT,1968,33.0
YR,T,Y42,PT,1968,32.1
YR,T,Y43,PT,1968,31.2
YR,T,Y44,PT,1968,30.3
YR,T,Y45,PT,1968,29.5
YR,T,Y46,PT,1968,28.6
YR,T,Y47,PT,1968,27.7
YR,T,Y48,PT,1968,26.8
YR,T,Y49,PT,1968,26.0
YR,T,Y5,PT,1968,66.8
YR,T,Y50,PT,1968,25.1
YR,T,Y51,PT,1968,24.3
YR,T,Y52,PT,1968,23.4
YR,T,Y53,PT,1968,22.6
YR,T,Y54,PT,1968,21.7
YR,T,Y55,PT,1968,20.9
YR,T,Y56,PT,1968,20.1
YR,T,Y57,PT,1968,19.3
YR,T,Y58,PT,1968,18.5
YR,T,Y59,PT,1968,17.8
YR,T,Y6,PT,1968,65.9
YR,T,Y60,PT,1968,17.0
YR,T,Y61,PT,1968,16.3
YR,T,Y62,PT,1968,15.5
YR,T,Y63,PT,1968,14.8
YR,T,Y64,PT,1968,14.1
YR,T,Y65,PT,1968,13.4
YR,T,Y66,PT,1968,12.7
YR,T,Y67,PT,1968,12.0
YR,T,Y68,PT,1968,11.3
YR,T,Y69,PT,1968,10.7
YR,T,Y7,PT,1968,65.0
YR,T,Y70,PT,1968,10.1
YR,T,Y71,PT,1968,9.5
YR,T,Y72,PT,1968,8.9
YR,T,Y73,PT,1968,8.4
YR,T,Y74,PT,1968,7.8
YR,T,Y75,PT,1968,7.3
YR,T,Y76,PT,1968,6.8
YR,T,Y77,PT,1968,6.4
YR,T,Y78,PT,1968,5.9
YR,T,Y79,PT,1968,5.5
YR,T,Y8,PT,1968,64.0
YR,T,Y80,PT,1968,5.1
YR,T,Y81,PT,1968,4.7
YR,T,Y82,PT,1968,4.3
YR,T,Y83,PT,1968,4.0
YR,T,Y84,PT,1968,3.6
YR,T,Y9,PT,1968,63.1
YR,T,Y_GE85,PT,1968,3.3
YR,T,Y_LT1,PT,1968,66.4
YR,F,Y1,PT,1967,72.3
YR,F,Y10,PT,1967,64.6
YR,F,Y11,PT,1967,63.6
YR,F,Y12,PT,1967,62.6
YR,F,Y13,PT,1967,61.7
YR,F,Y14,PT,1967,60.7
YR,F,Y15,PT,1967,59.7
YR,F,Y16,PT,1967,58.8
YR,F,Y17,PT,1967,57.8
YR,F,Y18,PT,1967,56.8
YR,F,Y19,PT,1967,55.9
YR,F,Y2,PT,1967,71.9
YR,F,Y20,PT,1967,54.9
YR,F,Y21,PT,1967,53.9
YR,F,Y22,PT,1967,53.0
YR,F,Y23,PT,1967,52.0
YR,F,Y24,PT,1967,51.1
YR,F,Y25,PT,1967,50.1
YR,F,Y26,PT,1967,49.1
YR,F,Y27,PT,1967,48.2
YR,F,Y28,PT,1967,47.2
YR,F,Y29,PT,1967,46.3
YR,F,Y3,PT,1967,71.1
YR,F,Y30,PT,1967,45.3
YR,F,Y31,PT,1967,44.4
YR,F,Y32,PT,1967,43.5
YR,F,Y33,PT,1967,42.5
YR,F,Y34,PT,1967,41.5
YR,F,Y35,PT,1967,40.6
YR,F,Y36,PT,1967,39.7
YR,F,Y37,PT,1967,38.7
YR,F,Y38,PT,1967,37.8
YR,F,Y39,PT,1967,36.9
YR,F,Y4,PT,1967,70.2
YR,F,Y40,PT,1967,36.0
YR,F,Y41,PT,1967,35.0
YR,F,Y42,PT,1967,34.1
YR,F,Y43,PT,1967,33.2
YR,F,Y44,PT,1967,32.3
YR,F,Y45,PT,1967,31.4
YR,F,Y46,PT,1967,30.4
YR,F,Y47,PT,1967,29.5
YR,F,Y48,PT,1967,28.7
YR,F,Y49,PT,1967,27.8
YR,F,Y5,PT,1967,69.3
YR,F,Y50,PT,1967,26.9
YR,F,Y51,PT,1967,26.0
YR,F,Y52,PT,1967,25.1
YR,F,Y53,PT,1967,24.3
YR,F,Y54,PT,1967,23.4
YR,F,Y55,PT,1967,22.5
YR,F,Y56,PT,1967,21.7
YR,F,Y57,PT,1967,20.9
YR,F,Y58,PT,1967,20.0
YR,F,Y59,PT,1967,19.2
YR,F,Y6,PT,1967,68.4
YR,F,Y60,PT,1967,18.4
YR,F,Y61,PT,1967,17.6
YR,F,Y62,PT,1967,16.7
YR,F,Y63,PT,1967,16.0
YR,F,Y64,PT,1967,15.2
YR,F,Y65,PT,1967,14.4
YR,F,Y66,PT,1967,13.7
YR,F,Y67,PT,1967,12.9
YR,F,Y68,PT,1967,12.2
YR,F,Y69,PT,1967,11.6
YR,F,Y7,PT,1967,67.5
YR,F,Y70,PT,1967,10.9
YR,F,Y71,PT,1967,10.3
YR,F,Y72,PT,1967,9.6
YR,F,Y73,PT,1967,9.0
YR,F,Y74,PT,1967,8.4
YR,F,Y75,PT,1967,7.8
YR,F,Y76,PT,1967,7.3
YR,F,Y77,PT,1967,6.8
YR,F,Y78,PT,1967,6.3
YR,F,Y79,PT,1967,5.9
YR,F,Y8,PT,1967,66.5
YR,F,Y80,PT,1967,5.5
YR,F,Y81,PT,1967,5.1
YR,F,Y82,PT,1967,4.7
YR,F,Y83,PT,1967,4.3
YR,F,Y84,PT,1967,4.0
YR,F,Y9,PT,1967,65.5
YR,F,Y_GE85,PT,1967,3.6
YR,F,Y_LT1,PT,1967,69.2
YR,M,Y1,PT,1967,66.3
YR,M,Y10,PT,1967,58.7
YR,M,Y11,PT,1967,57.7
YR,M,Y12,PT,1967,56.8
YR,M,Y13,PT,1967,55.8
YR,M,Y14,PT,1967,54.9
YR,M,Y15,PT,1967,53.9
YR,M,Y16,PT,1967,53.0
YR,M,Y17,PT,1967,52.0
YR,M,Y18,PT,1967,51.1
YR,M,Y19,PT,1967,50.2
YR,M,Y2,PT,1967,65.9
YR,M,Y20,PT,1967,49.2
YR,M,Y21,PT,1967,48.3
YR,M,Y22,PT,1967,47.4
YR,M,Y23,PT,1967,46.5
YR,M,Y24,PT,1967,45.5
YR,M,Y25,PT,1967,44.6
YR,M,Y26,PT,1967,43.7
YR,M,Y27,PT,1967,42.8
YR,M,Y28,PT,1967,41.9
YR,M,Y29,PT,1967,40.9
YR,M,Y3,PT,1967,65.1
YR,M,Y30,PT,1967,40.0
YR,M,Y31,PT,1967,39.1
YR,M,Y32,PT,1967,38.2
YR,M,Y33,PT,1967,37.3
YR,M,Y34,PT,1967,36.4
YR,M,Y35,PT,1967,35.5
YR,M,Y36,PT,1967,34.6
YR,M,Y37,PT,1967,33.7
YR,M,Y38,PT,1967,32.8
YR,M,Y39,PT,1967,32.0
YR,M,Y4,PT,1967,64.2
YR,M,Y40,PT,1967,31.1
YR,M,Y41,PT,1967,30.2
YR,M,Y42,PT,1967,29.4
YR,M,Y43,PT,1967,28.5
YR,M,Y44,PT,1967,27.7
YR,M,Y45,PT,1967,26.8
YR,M,Y46,PT,1967,26.0
YR,M,Y47,PT,1967,25.1
YR,M,Y48,PT,1967,24.3
YR,M,Y49,PT,1967,23.5
YR,M,Y5,PT,1967,63.4
YR,M,Y50,PT,1967,22.7
YR,M,Y51,PT,1967,21.9
YR,M,Y52,PT,1967,21.1
YR,M,Y53,PT,1967,20.3
YR,M,Y54,PT,1967,19.6
YR,M,Y55,PT,1967,18.8
YR,M,Y56,PT,1967,18.1
YR,M,Y57,PT,1967,17.3
YR,M,Y58,PT,1967,16.6
YR,M,Y59,PT,1967,15.9
YR,M,Y6,PT,1967,62.4
YR,M,Y60,PT,1967,15.2
YR,M,Y61,PT,1967,14.5
YR,M,Y62,PT,1967,13.8
YR,M,Y63,PT,1967,13.1
YR,M,Y64,PT,1967,12.5
YR,M,Y65,PT,1967,11.9
YR,M,Y66,PT,1967,11.2
YR,M,Y67,PT,1967,10.6
YR,M,Y68,PT,1967,10.0
YR,M,Y69,PT,1967,9.5
YR,M,Y7,PT,1967,61.5
YR,M,Y70,PT,1967,8.9
YR,M,Y71,PT,1967,8.4
YR,M,Y72,PT,1967,7.9
YR,M,Y73,PT,1967,7.4
YR,M,Y74,PT,1967,6.9
YR,M,Y75,PT,1967,6.4
YR,M,Y76,PT,1967,6.0
YR,M,Y77,PT,1967,5.6
YR,M,Y78,PT,1967,5.1
YR,M,Y79,PT,1967,4.8
YR,M,Y8,PT,1967,60.6
YR,M,Y80,PT,1967,4.3
YR,M,Y81,PT,1967,4.0
YR,M,Y82,PT,1967,3.7
YR,M,Y83,PT,1967,3.3
YR,M,Y84,PT,1967,3.0
YR,M,Y9,PT,1967,59.7
YR,M,Y_GE85,PT,1967,2.6
YR,M,Y_LT1,PT,1967,62.8
YR,T,Y1,PT,1967,69.4
YR,T,Y10,PT,1967,61.7
YR,T,Y11,PT,1967,60.8
YR,T,Y12,PT,1967,59.8
YR,T,Y13,PT,1967,58.8
YR,T,Y14,PT,1967,57.9
YR,T,Y15,PT,1967,56.9
YR,T,Y16,PT,1967,56.0
YR,T,Y17,PT,1967,55.0
YR,T,Y18,PT,1967,54.1
YR,T,Y19,PT,1967,53.1
YR,T,Y2,PT,1967,69.0
YR,T,Y20,PT,1967,52.2
YR,T,Y21,PT,1967,51.2
YR,T,Y22,PT,1967,50.3
YR,T,Y23,PT,1967,49.4
YR,T,Y24,PT,1967,48.4
YR,T,Y25,PT,1967,47.5
YR,T,Y26,PT,1967,46.5
YR,T,Y27,PT,1967,45.6
YR,T,Y28,PT,1967,44.7
YR,T,Y29,PT,1967,43.7
YR,T,Y3,PT,1967,68.2
YR,T,Y30,PT,1967,42.8
YR,T,Y31,PT,1967,41.9
YR,T,Y32,PT,1967,40.9
YR,T,Y33,PT,1967,40.0
YR,T,Y34,PT,1967,39.1
YR,T,Y35,PT,1967,38.2
YR,T,Y36,PT,1967,37.3
YR,T,Y37,PT,1967,36.4
YR,T,Y38,PT,1967,35.4
YR,T,Y39,PT,1967,34.5
YR,T,Y4,PT,1967,67.3
YR,T,Y40,PT,1967,33.6
YR,T,Y41,PT,1967,32.7
YR,T,Y42,PT,1967,31.9
YR,T,Y43,PT,1967,31.0
YR,T,Y44,PT,1967,30.1
YR,T,Y45,PT,1967,29.2
YR,T,Y46,PT,1967,28.3
YR,T,Y47,PT,1967,27.5
YR,T,Y48,PT,1967,26.6
YR,T,Y49,PT,1967,25.8
YR,T,Y5,PT,1967,66.4
YR,T,Y50,PT,1967,24.9
YR,T,Y51,PT,1967,24.1
YR,T,Y52,PT,1967,23.3
YR,T,Y53,PT,1967,22.4
YR,T,Y54,PT,1967,21.6
YR,T,Y55,PT,1967,20.8
YR,T,Y56,PT,1967,20.0
YR,T,Y57,PT,1967,19.2
YR,T,Y58,PT,1967,18.4
YR,T,Y59,PT,1967,17.7
YR,T,Y6,PT,1967,65.5
YR,T,Y60,PT,1967,16.9
YR,T,Y61,PT,1967,16.2
YR,T,Y62,PT,1967,15.4
YR,T,Y63,PT,1967,14.7
YR,T,Y64,PT,1967,14.0
YR,T,Y65,PT,1967,13.3
YR,T,Y66,PT,1967,12.6
YR,T,Y67,PT,1967,11.9
YR,T,Y68,PT,1967,11.3
YR,T,Y69,PT,1967,10.7
YR,T,Y7,PT,1967,64.6
YR,T,Y70,PT,1967,10.1
YR,T,Y71,PT,1967,9.5
YR,T,Y72,PT,1967,8.9
YR,T,Y73,PT,1967,8.3
YR,T,Y74,PT,1967,7.8
YR,T,Y75,PT,1967,7.3
YR,T,Y76,PT,1967,6.8
YR,T,Y77,PT,1967,6.4
YR,T,Y78,PT,1967,5.9
YR,T,Y79,PT,1967,5.5
YR,T,Y8,PT,1967,63.6
YR,T,Y80,PT,1967,5.1
YR,T,Y81,PT,1967,4.8
YR,T,Y82,PT,1967,4.4
YR,T,Y83,PT,1967,4.0
YR,T,Y84,PT,1967,3.6
YR,T,Y9,PT,1967,62.7
YR,T,Y_GE85,PT,1967,3.3
YR,T,Y_LT1,PT,1967,66.1
YR,F,Y1,PT,1966,71.7
YR,F,Y10,PT,1966,64.3
YR,F,Y11,PT,1966,63.3
YR,F,Y12,PT,1966,62.4
YR,F,Y13,PT,1966,61.4
YR,F,Y14,PT,1966,60.4
YR,F,Y15,PT,1966,59.5
YR,F,Y16,PT,1966,58.5
YR,F,Y17,PT,1966,57.5
YR,F,Y18,PT,1966,56.5
YR,F,Y19,PT,1966,55.6
YR,F,Y2,PT,1966,71.5
YR,F,Y20,PT,1966,54.6
YR,F,Y21,PT,1966,53.7
YR,F,Y22,PT,1966,52.7
YR,F,Y23,PT,1966,51.7
YR,F,Y24,PT,1966,50.8
YR,F,Y25,PT,1966,49.8
YR,F,Y26,PT,1966,48.9
YR,F,Y27,PT,1966,47.9
YR,F,Y28,PT,1966,47.0
YR,F,Y29,PT,1966,46.0
YR,F,Y3,PT,1966,70.8
YR,F,Y30,PT,1966,45.1
YR,F,Y31,PT,1966,44.1
YR,F,Y32,PT,1966,43.2
YR,F,Y33,PT,1966,42.2
YR,F,Y34,PT,1966,41.2
YR,F,Y35,PT,1966,40.3
YR,F,Y36,PT,1966,39.4
YR,F,Y37,PT,1966,38.4
YR,F,Y38,PT,1966,37.5
YR,F,Y39,PT,1966,36.6
YR,F,Y4,PT,1966,69.9
YR,F,Y40,PT,1966,35.6
YR,F,Y41,PT,1966,34.7
YR,F,Y42,PT,1966,33.8
YR,F,Y43,PT,1966,32.9
YR,F,Y44,PT,1966,32.0
YR,F,Y45,PT,1966,31.1
YR,F,Y46,PT,1966,30.2
YR,F,Y47,PT,1966,29.2
YR,F,Y48,PT,1966,28.3
YR,F,Y49,PT,1966,27.5
YR,F,Y5,PT,1966,69.0
YR,F,Y50,PT,1966,26.6
YR,F,Y51,PT,1966,25.7
YR,F,Y52,PT,1966,24.8
YR,F,Y53,PT,1966,24.0
YR,F,Y54,PT,1966,23.1
YR,F,Y55,PT,1966,22.3
YR,F,Y56,PT,1966,21.4
YR,F,Y57,PT,1966,20.6
YR,F,Y58,PT,1966,19.7
YR,F,Y59,PT,1966,18.9
YR,F,Y6,PT,1966,68.1
YR,F,Y60,PT,1966,18.1
YR,F,Y61,PT,1966,17.3
YR,F,Y62,PT,1966,16.5
YR,F,Y63,PT,1966,15.7
YR,F,Y64,PT,1966,14.9
YR,F,Y65,PT,1966,14.2
YR,F,Y66,PT,1966,13.4
YR,F,Y67,PT,1966,12.7
YR,F,Y68,PT,1966,12.0
YR,F,Y69,PT,1966,11.3
YR,F,Y7,PT,1966,67.2
YR,F,Y70,PT,1966,10.7
YR,F,Y71,PT,1966,10.0
YR,F,Y72,PT,1966,9.4
YR,F,Y73,PT,1966,8.8
YR,F,Y74,PT,1966,8.2
YR,F,Y75,PT,1966,7.7
YR,F,Y76,PT,1966,7.2
YR,F,Y77,PT,1966,6.7
YR,F,Y78,PT,1966,6.3
YR,F,Y79,PT,1966,5.8
YR,F,Y8,PT,1966,66.2
YR,F,Y80,PT,1966,5.4
YR,F,Y81,PT,1966,5.0
YR,F,Y82,PT,1966,4.6
YR,F,Y83,PT,1966,4.3
YR,F,Y84,PT,1966,3.9
YR,F,Y9,PT,1966,65.3
YR,F,Y_GE85,PT,1966,3.7
YR,F,Y_LT1,PT,1966,68.4
YR,M,Y1,PT,1966,65.8
YR,M,Y10,PT,1966,58.4
YR,M,Y11,PT,1966,57.5
YR,M,Y12,PT,1966,56.5
YR,M,Y13,PT,1966,55.5
YR,M,Y14,PT,1966,54.6
YR,M,Y15,PT,1966,53.6
YR,M,Y16,PT,1966,52.7
YR,M,Y17,PT,1966,51.8
YR,M,Y18,PT,1966,50.8
YR,M,Y19,PT,1966,49.9
YR,M,Y2,PT,1966,65.6
YR,M,Y20,PT,1966,49.0
YR,M,Y21,PT,1966,48.1
YR,M,Y22,PT,1966,47.1
YR,M,Y23,PT,1966,46.2
YR,M,Y24,PT,1966,45.3
YR,M,Y25,PT,1966,44.3
YR,M,Y26,PT,1966,43.4
YR,M,Y27,PT,1966,42.5
YR,M,Y28,PT,1966,41.6
YR,M,Y29,PT,1966,40.7
YR,M,Y3,PT,1966,64.8
YR,M,Y30,PT,1966,39.7
YR,M,Y31,PT,1966,38.8
YR,M,Y32,PT,1966,37.9
YR,M,Y33,PT,1966,37.0
YR,M,Y34,PT,1966,36.1
YR,M,Y35,PT,1966,35.2
YR,M,Y36,PT,1966,34.3
YR,M,Y37,PT,1966,33.4
YR,M,Y38,PT,1966,32.5
YR,M,Y39,PT,1966,31.7
YR,M,Y4,PT,1966,64.0
YR,M,Y40,PT,1966,30.8
YR,M,Y41,PT,1966,29.9
YR,M,Y42,PT,1966,29.0
YR,M,Y43,PT,1966,28.2
YR,M,Y44,PT,1966,27.3
YR,M,Y45,PT,1966,26.5
YR,M,Y46,PT,1966,25.6
YR,M,Y47,PT,1966,24.8
YR,M,Y48,PT,1966,23.9
YR,M,Y49,PT,1966,23.1
YR,M,Y5,PT,1966,63.1
YR,M,Y50,PT,1966,22.3
YR,M,Y51,PT,1966,21.6
YR,M,Y52,PT,1966,20.8
YR,M,Y53,PT,1966,20.0
YR,M,Y54,PT,1966,19.2
YR,M,Y55,PT,1966,18.5
YR,M,Y56,PT,1966,17.7
YR,M,Y57,PT,1966,17.0
YR,M,Y58,PT,1966,16.3
YR,M,Y59,PT,1966,15.6
YR,M,Y6,PT,1966,62.2
YR,M,Y60,PT,1966,14.9
YR,M,Y61,PT,1966,14.2
YR,M,Y62,PT,1966,13.5
YR,M,Y63,PT,1966,12.9
YR,M,Y64,PT,1966,12.3
YR,M,Y65,PT,1966,11.7
YR,M,Y66,PT,1966,11.0
YR,M,Y67,PT,1966,10.4
YR,M,Y68,PT,1966,9.9
YR,M,Y69,PT,1966,9.3
YR,M,Y7,PT,1966,61.3
YR,M,Y70,PT,1966,8.8
YR,M,Y71,PT,1966,8.3
YR,M,Y72,PT,1966,7.7
YR,M,Y73,PT,1966,7.2
YR,M,Y74,PT,1966,6.8
YR,M,Y75,PT,1966,6.3
YR,M,Y76,PT,1966,5.9
YR,M,Y77,PT,1966,5.5
YR,M,Y78,PT,1966,5.1
YR,M,Y79,PT,1966,4.7
YR,M,Y8,PT,1966,60.3
YR,M,Y80,PT,1966,4.3
YR,M,Y81,PT,1966,4.0
YR,M,Y82,PT,1966,3.6
YR,M,Y83,PT,1966,3.3
YR,M,Y84,PT,1966,3.0
YR,M,Y9,PT,1966,59.4
YR,M,Y_GE85,PT,1966,2.7
YR,M,Y_LT1,PT,1966,62.0
YR,T,Y1,PT,1966,68.9
YR,T,Y10,PT,1966,61.5
YR,T,Y11,PT,1966,60.5
YR,T,Y12,PT,1966,59.5
YR,T,Y13,PT,1966,58.6
YR,T,Y14,PT,1966,57.6
YR,T,Y15,PT,1966,56.6
YR,T,Y16,PT,1966,55.7
YR,T,Y17,PT,1966,54.7
YR,T,Y18,PT,1966,53.8
YR,T,Y19,PT,1966,52.8
YR,T,Y2,PT,1966,68.6
YR,T,Y20,PT,1966,51.9
YR,T,Y21,PT,1966,51.0
YR,T,Y22,PT,1966,50.0
YR,T,Y23,PT,1966,49.1
YR,T,Y24,PT,1966,48.1
YR,T,Y25,PT,1966,47.2
YR,T,Y26,PT,1966,46.2
YR,T,Y27,PT,1966,45.3
YR,T,Y28,PT,1966,44.4
YR,T,Y29,PT,1966,43.4
YR,T,Y3,PT,1966,67.9
YR,T,Y30,PT,1966,42.5
YR,T,Y31,PT,1966,41.6
YR,T,Y32,PT,1966,40.6
YR,T,Y33,PT,1966,39.7
YR,T,Y34,PT,1966,38.8
YR,T,Y35,PT,1966,37.8
YR,T,Y36,PT,1966,36.9
YR,T,Y37,PT,1966,36.0
YR,T,Y38,PT,1966,35.1
YR,T,Y39,PT,1966,34.2
YR,T,Y4,PT,1966,67.1
YR,T,Y40,PT,1966,33.3
YR,T,Y41,PT,1966,32.4
YR,T,Y42,PT,1966,31.5
YR,T,Y43,PT,1966,30.6
YR,T,Y44,PT,1966,29.8
YR,T,Y45,PT,1966,28.9
YR,T,Y46,PT,1966,28.0
YR,T,Y47,PT,1966,27.1
YR,T,Y48,PT,1966,26.3
YR,T,Y49,PT,1966,25.4
YR,T,Y5,PT,1966,66.2
YR,T,Y50,PT,1966,24.6
YR,T,Y51,PT,1966,23.8
YR,T,Y52,PT,1966,22.9
YR,T,Y53,PT,1966,22.1
YR,T,Y54,PT,1966,21.3
YR,T,Y55,PT,1966,20.5
YR,T,Y56,PT,1966,19.7
YR,T,Y57,PT,1966,18.9
YR,T,Y58,PT,1966,18.2
YR,T,Y59,PT,1966,17.4
YR,T,Y6,PT,1966,65.2
YR,T,Y60,PT,1966,16.7
YR,T,Y61,PT,1966,15.9
YR,T,Y62,PT,1966,15.2
YR,T,Y63,PT,1966,14.5
YR,T,Y64,PT,1966,13.8
YR,T,Y65,PT,1966,13.1
YR,T,Y66,PT,1966,12.4
YR,T,Y67,PT,1966,11.7
YR,T,Y68,PT,1966,11.1
YR,T,Y69,PT,1966,10.5
YR,T,Y7,PT,1966,64.3
YR,T,Y70,PT,1966,9.9
YR,T,Y71,PT,1966,9.3
YR,T,Y72,PT,1966,8.7
YR,T,Y73,PT,1966,8.2
YR,T,Y74,PT,1966,7.6
YR,T,Y75,PT,1966,7.2
YR,T,Y76,PT,1966,6.7
YR,T,Y77,PT,1966,6.2
YR,T,Y78,PT,1966,5.8
YR,T,Y79,PT,1966,5.4
YR,T,Y8,PT,1966,63.4
YR,T,Y80,PT,1966,5.0
YR,T,Y81,PT,1966,4.7
YR,T,Y82,PT,1966,4.3
YR,T,Y83,PT,1966,4.0
YR,T,Y84,PT,1966,3.6
YR,T,Y9,PT,1966,62.4
YR,T,Y_GE85,PT,1966,3.4
YR,T,Y_LT1,PT,1966,65.3
YR,F,Y1,PT,1965,72.2
YR,F,Y10,PT,1965,64.8
YR,F,Y11,PT,1965,63.9
YR,F,Y12,PT,1965,62.9
YR,F,Y13,PT,1965,61.9
YR,F,Y14,PT,1965,61.0
YR,F,Y15,PT,1965,60.0
YR,F,Y16,PT,1965,59.0
YR,F,Y17,PT,1965,58.1
YR,F,Y18,PT,1965,57.1
YR,F,Y19,PT,1965,56.1
YR,F,Y2,PT,1965,72.0
YR,F,Y20,PT,1965,55.2
YR,F,Y21,PT,1965,54.2
YR,F,Y22,PT,1965,53.2
YR,F,Y23,PT,1965,52.3
YR,F,Y24,PT,1965,51.3
YR,F,Y25,PT,1965,50.3
YR,F,Y26,PT,1965,49.4
YR,F,Y27,PT,1965,48.4
YR,F,Y28,PT,1965,47.5
YR,F,Y29,PT,1965,46.5
YR,F,Y3,PT,1965,71.3
YR,F,Y30,PT,1965,45.6
YR,F,Y31,PT,1965,44.6
YR,F,Y32,PT,1965,43.7
YR,F,Y33,PT,1965,42.7
YR,F,Y34,PT,1965,41.8
YR,F,Y35,PT,1965,40.9
YR,F,Y36,PT,1965,39.9
YR,F,Y37,PT,1965,39.0
YR,F,Y38,PT,1965,38.0
YR,F,Y39,PT,1965,37.1
YR,F,Y4,PT,1965,70.4
YR,F,Y40,PT,1965,36.2
YR,F,Y41,PT,1965,35.3
YR,F,Y42,PT,1965,34.4
YR,F,Y43,PT,1965,33.4
YR,F,Y44,PT,1965,32.5
YR,F,Y45,PT,1965,31.6
YR,F,Y46,PT,1965,30.7
YR,F,Y47,PT,1965,29.8
YR,F,Y48,PT,1965,28.9
YR,F,Y49,PT,1965,28.0
YR,F,Y5,PT,1965,69.5
YR,F,Y50,PT,1965,27.1
YR,F,Y51,PT,1965,26.2
YR,F,Y52,PT,1965,25.3
YR,F,Y53,PT,1965,24.5
YR,F,Y54,PT,1965,23.6
YR,F,Y55,PT,1965,22.7
YR,F,Y56,PT,1965,21.9
YR,F,Y57,PT,1965,21.0
YR,F,Y58,PT,1965,20.2
YR,F,Y59,PT,1965,19.4
YR,F,Y6,PT,1965,68.6
YR,F,Y60,PT,1965,18.5
YR,F,Y61,PT,1965,17.7
YR,F,Y62,PT,1965,16.9
YR,F,Y63,PT,1965,16.1
YR,F,Y64,PT,1965,15.3
YR,F,Y65,PT,1965,14.6
YR,F,Y66,PT,1965,13.8
YR,F,Y67,PT,1965,13.1
YR,F,Y68,PT,1965,12.4
YR,F,Y69,PT,1965,11.7
YR,F,Y7,PT,1965,67.7
YR,F,Y70,PT,1965,11.0
YR,F,Y71,PT,1965,10.4
YR,F,Y72,PT,1965,9.7
YR,F,Y73,PT,1965,9.1
YR,F,Y74,PT,1965,8.6
YR,F,Y75,PT,1965,8.0
YR,F,Y76,PT,1965,7.5
YR,F,Y77,PT,1965,7.0
YR,F,Y78,PT,1965,6.6
YR,F,Y79,PT,1965,6.1
YR,F,Y8,PT,1965,66.8
